Date,Open,High,Low,Close,Adj Close,Volume
2015-03-13,2993.75,3012.5,2950.0,2975.0,1898.7943115234375,68090000
2015-03-16,2975.0,3018.75,2962.5,3000.0,1914.75048828125,54288000
2015-03-17,3012.5,3018.75,2981.25,2993.75,1910.7613525390625,51684800
2015-03-18,2962.5,3000.0,2962.5,2987.5,1906.7725830078125,54372400
2015-03-19,3025.0,3050.0,3000.0,3050.0,1946.6632080078125,74428400
2015-03-20,3025.0,3075.0,3018.75,3050.0,1946.6632080078125,83046000
2015-03-23,3068.75,3068.75,3043.75,3043.75,1942.674072265625,36825600
2015-03-24,3037.5,3056.25,3012.5,3018.75,1961.011474609375,59234400
2015-03-25,3012.5,3043.75,3000.0,3006.25,1952.890869140625,59409600
2015-03-26,3006.25,3037.5,2987.5,3012.5,1956.9515380859375,49491600
2015-03-27,2975.0,3006.25,2962.5,2987.5,1940.7108154296875,60455600
2015-03-30,3012.5,3075.0,3000.0,3025.0,1965.0711669921875,75822800
2015-03-31,3081.25,3118.75,3062.5,3118.75,2025.97216796875,83456000
2015-04-01,3118.75,3137.5,3025.0,3068.75,1993.49169921875,110690000
2015-04-02,3087.5,3093.75,3006.25,3068.75,1993.49169921875,56737600
2015-04-06,3075.0,3081.25,3025.0,3043.75,1977.251708984375,64304400
2015-04-07,3050.0,3050.0,3018.75,3043.75,1977.251708984375,95657600
2015-04-08,3050.0,3050.0,2993.75,3018.75,1961.011474609375,113430800
2015-04-09,3018.75,3018.75,2987.5,3000.0,1948.8306884765625,62660800
2015-04-10,3006.25,3012.5,2993.75,3000.0,1948.8306884765625,52790800
2015-04-13,3012.5,3012.5,2987.5,3012.5,1956.9515380859375,80286400
2015-04-14,2975.0,3000.0,2943.75,2962.5,1924.470703125,104148800
2015-04-15,2975.0,3012.5,2956.25,3012.5,1956.9515380859375,47940400
2015-04-16,3025.0,3025.0,2993.75,3000.0,1948.8306884765625,55566800
2015-04-17,3018.75,3018.75,2981.25,3000.0,1948.8306884765625,40751200
2015-04-20,3000.0,3018.75,2975.0,3018.75,1961.011474609375,44488800
2015-04-21,3025.0,3037.5,3012.5,3037.5,1973.1915283203125,69309200
2015-04-22,3037.5,3037.5,3006.25,3006.25,1952.890869140625,44750400
2015-04-23,2993.75,3012.5,2987.5,3000.0,1948.8306884765625,64157200
2015-04-24,3006.25,3018.75,2975.0,2975.0,1932.5908203125,53536400
2015-04-27,2950.0,2950.0,2775.0,2812.5,1827.0294189453125,308830800
2015-04-28,2725.0,2743.75,2662.5,2725.0,1770.1883544921875,279868000
2015-04-29,2725.0,2737.5,2587.5,2637.5,1713.3472900390625,316523200
2015-04-30,2643.75,2700.0,2618.75,2687.5,1745.8280029296875,195589600
2015-05-04,2693.75,2825.0,2675.0,2793.75,1814.8489990234375,189657600
2015-05-05,2800.0,2843.75,2781.25,2806.25,1822.9691162109375,153516400
2015-05-06,2756.25,2850.0,2756.25,2850.0,1851.3896484375,128029200
2015-05-07,2781.25,2837.5,2762.5,2793.75,1814.8489990234375,111124000
2015-05-08,2831.25,2837.5,2781.25,2793.75,1814.8489990234375,51254800
2015-05-11,2793.75,2825.0,2781.25,2781.25,1806.72900390625,34354800
2015-05-12,2793.75,2837.5,2781.25,2818.75,1831.0892333984375,96191200
2015-05-13,2787.5,2825.0,2787.5,2812.5,1827.0294189453125,138148400
2015-05-15,2800.0,2806.25,2731.25,2737.5,1778.308349609375,102507600
2015-05-18,2737.5,2787.5,2737.5,2775.0,1802.6689453125,106922000
2015-05-19,2775.0,2806.25,2762.5,2800.0,1818.908935546875,66192000
2015-05-20,2825.0,2837.5,2793.75,2818.75,1831.0892333984375,74743200
2015-05-21,2837.5,2912.5,2812.5,2906.25,1887.929931640625,120901600
2015-05-22,2925.0,2931.25,2837.5,2856.25,1855.449462890625,83152000
2015-05-25,2812.5,2825.0,2781.25,2787.5,1810.788818359375,100023600
2015-05-26,2787.5,2825.0,2781.25,2781.25,1806.72900390625,88446000
2015-05-27,2750.0,2800.0,2750.0,2750.0,1786.4285888671875,98622000
2015-05-28,2756.25,2775.0,2687.5,2700.0,1753.9478759765625,160551600
2015-05-29,2687.5,2706.25,2681.25,2693.75,1749.8878173828125,158411600
2015-06-01,2700.0,2706.25,2650.0,2675.0,1737.7076416015625,116245200
2015-06-03,2656.25,2675.0,2612.5,2637.5,1713.3472900390625,145928400
2015-06-04,2631.25,2650.0,2600.0,2631.25,1709.2869873046875,100190400
2015-06-05,2631.25,2668.75,2612.5,2668.75,1733.6473388671875,67930800
2015-06-08,2643.75,2656.25,2562.5,2575.0,1672.746826171875,97918000
